latitude,longitude,elevation,land_cover,land_cover_label,distance_to_start,distance_to_destination,RSSI,SNR,PDR,latency_ms,path_loss,terrain_penalty,DEVID,Time,closest_gateway
28.989861,50.836298,5,50,Built-up,136.48748198819598,559.7120943955023,-88,8.8,1.0,100.0,102,0.6,'bbc20572986ac467',2022-10-16 14:11:39,Gateway_24e124fffef06fd1
28.98986,50.836305,5,50,Built-up,136.29055338262265,559.1878569472304,-95,9.2,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:11:45,Gateway_24e124fffef06fd1
28.989856,50.836308,5,50,Built-up,135.8143175535794,558.6604172104171,-89,-3.2,0.7,100.0,103,0.6,'bbc20572986ac467',2022-10-16 14:11:51,Gateway_24e124fffef06fd1
28.989855,50.836306,5,50,Built-up,135.72854014462243,558.7011902752291,-95,10.5,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:11:57,Gateway_24e124fffef06fd1
28.989855,50.836306,5,50,Built-up,135.72854014462243,558.7011902752291,-92,6.8,1.0,100.0,106,0.6,'bbc20572986ac467',2022-10-16 14:12:04,Gateway_24e124fffef06fd1
28.989846,50.836299,5,50,Built-up,134.8264342234293,558.3790753711369,-85,-5.8,0.7,100.0,99,0.6,'bbc20572986ac467',2022-10-16 14:12:15,Gateway_24e124fffef06fd1
28.989846,50.836299,5,50,Built-up,134.8264342234293,558.3790753711369,-93,6.0,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:12:21,Gateway_24e124fffef06fd1
28.989844,50.836298,5,50,Built-up,134.6194752019849,558.2728376422772,-95,10.8,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:12:37,Gateway_24e124fffef06fd1
28.989844,50.836298,5,50,Built-up,134.6194752019849,558.2728376422772,-91,2.2,0.7,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:12:43,Gateway_24e124fffef06fd1
28.989844,50.836298,5,50,Built-up,134.6194752019849,558.2728376422772,-88,9.2,1.0,100.0,102,0.6,'bbc20572986ac467',2022-10-16 14:12:49,Gateway_24e124fffef06fd1
28.989844,50.836298,5,50,Built-up,134.6194752019849,558.2728376422772,-97,11.8,1.0,100.0,111,0.6,'bbc20572986ac467',2022-10-16 14:12:57,Gateway_24e124fffef06fd1
28.989852,50.836296,5,50,Built-up,135.5241297408066,559.0756190274088,-96,9.5,1.0,100.0,110,0.6,'bbc20572986ac467',2022-10-16 14:13:03,Gateway_24e124fffef06fd1
28.989852,50.836299,5,50,Built-up,135.48576045843228,558.8869134223439,-95,10.8,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:13:19,Gateway_24e124fffef06fd1
28.989852,50.836299,5,50,Built-up,135.48576045843228,558.8869134223439,-95,9.2,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:13:24,Gateway_24e124fffef06fd1
28.989838,50.836299,5,50,Built-up,133.94742004886098,557.7024721464915,-101,5.0,0.95,100.0,115,0.6,'bbc20572986ac467',2022-10-16 14:13:27,Gateway_24e124fffef06fd1
28.989832,50.836298,5,50,Built-up,133.3011567001879,557.2584894019361,-89,8.0,1.0,100.0,103,0.6,'bbc20572986ac467',2022-10-16 14:13:33,Gateway_24e124fffef06fd1
28.989826,50.836296,5,50,Built-up,132.66828574232625,556.8781240226701,-91,8.0,1.0,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:13:45,Gateway_24e124fffef06fd1
28.989827,50.836296,5,50,Built-up,132.77810521564882,556.9625276782479,-95,8.2,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:13:51,Gateway_24e124fffef06fd1
28.989825,50.836297,5,50,Built-up,132.54532161693112,556.730559978759,-93,9.8,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:14:02,Gateway_24e124fffef06fd1
28.989821,50.836307,5,50,Built-up,131.9780082378282,555.7615015825525,-99,9.5,1.0,100.0,113,0.6,'bbc20572986ac467',2022-10-16 14:14:15,Gateway_24e124fffef06fd1
28.989821,50.836311,5,50,Built-up,131.9287827120392,555.5091650996276,-93,7.8,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:14:21,Gateway_24e124fffef06fd1
28.989821,50.836311,5,50,Built-up,131.9287827120392,555.5091650996276,-91,9.8,1.0,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:14:25,Gateway_24e124fffef06fd1
28.989821,50.836311,5,50,Built-up,131.9287827120392,555.5091650996276,-90,7.2,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 14:14:33,Gateway_24e124fffef06fd1
28.989821,50.836317,5,50,Built-up,131.85707057513903,555.1309585212841,-91,3.0,0.76,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:14:39,Gateway_24e124fffef06fd1
28.989822,50.836316,5,50,Built-up,131.9788645648544,555.2785171294777,-90,10.2,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 14:14:45,Gateway_24e124fffef06fd1
28.989826,50.836315,5,50,Built-up,132.43075179403678,555.6797773167243,-94,9.2,1.0,100.0,108,0.6,'bbc20572986ac467',2022-10-16 14:14:51,Gateway_24e124fffef06fd1
28.989834,50.836312,5,50,Built-up,133.3464968918922,556.545465270273,-90,2.0,0.7,100.0,104,0.6,'bbc20572986ac467',2022-10-16 14:14:57,Gateway_24e124fffef06fd1
28.989841,50.836308,5,50,Built-up,134.16465001134668,557.3896038500282,-88,-1.0,0.7,100.0,102,0.6,'bbc20572986ac467',2022-10-16 14:15:03,Gateway_24e124fffef06fd1
28.989849,50.836304,5,50,Built-up,135.09336718860098,558.3184991853799,-99,7.2,1.0,100.0,113,0.6,'bbc20572986ac467',2022-10-16 14:15:14,Gateway_24e124fffef06fd1
28.989862,50.836299,5,50,Built-up,136.58476006123138,559.7340420458574,-89,3.0,0.76,100.0,103,0.6,'bbc20572986ac467',2022-10-16 14:15:21,Gateway_24e124fffef06fd1
28.989866,50.836293,5,50,Built-up,137.10089209498958,560.449850177564,-95,-1.2,0.7,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:15:27,Gateway_24e124fffef06fd1
28.989869,50.836293,5,50,Built-up,137.43045570900566,560.7041048773207,-93,7.8,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:15:33,Gateway_24e124fffef06fd1
28.98987,50.836298,5,50,Built-up,137.47660574450023,560.4751220050972,-96,5.8,1.0,100.0,110,0.6,'bbc20572986ac467',2022-10-16 14:15:45,Gateway_24e124fffef06fd1
28.989865,50.836299,5,50,Built-up,136.9144893572149,559.988358512945,-89,-2.0,0.7,100.0,103,0.6,'bbc20572986ac467',2022-10-16 14:15:51,Gateway_24e124fffef06fd1
28.989861,50.8363,5,50,Built-up,136.46229301388416,559.5864917420333,-93,9.8,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:15:57,Gateway_24e124fffef06fd1
28.989859,50.8363,5,50,Built-up,136.2424637223623,559.4169921955269,-96,6.0,1.0,100.0,110,0.6,'bbc20572986ac467',2022-10-16 14:16:03,Gateway_24e124fffef06fd1
28.989857,50.836299,5,50,Built-up,136.03524128209972,559.3103635698321,-96,6.5,1.0,100.0,110,0.6,'bbc20572986ac467',2022-10-16 14:16:09,Gateway_24e124fffef06fd1
28.989855,50.836299,5,50,Built-up,135.81544437079756,559.1409560813665,-99,7.8,1.0,100.0,113,0.6,'bbc20572986ac467',2022-10-16 14:16:15,Gateway_24e124fffef06fd1
28.989856,50.836299,5,50,Built-up,135.9253420652349,559.2256552565625,-88,9.2,1.0,100.0,102,0.6,'bbc20572986ac467',2022-10-16 14:16:21,Gateway_24e124fffef06fd1
28.989857,50.836299,5,50,Built-up,136.03524128209972,559.3103635698321,-101,-1.0,0.95,100.0,115,0.6,'bbc20572986ac467',2022-10-16 14:16:33,Gateway_24e124fffef06fd1
28.989857,50.836298,5,50,Built-up,136.04791078680077,559.3732079137392,-91,-0.2,0.7,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:16:39,Gateway_24e124fffef06fd1
28.989856,50.836299,5,50,Built-up,135.9253420652349,559.2256552565625,-95,8.2,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:16:49,Gateway_24e124fffef06fd1
28.989856,50.836299,5,50,Built-up,135.9253420652349,559.2256552565625,-89,-4.5,0.7,100.0,103,0.6,'bbc20572986ac467',2022-10-16 14:16:54,Gateway_24e124fffef06fd1
28.989856,50.836298,5,50,Built-up,135.93802181335678,559.2885091195832,-101,5.8,0.2,100.0,115,0.6,'bbc20572986ac467',2022-10-16 14:16:57,Gateway_24e124fffef06fd1
28.989858,50.836298,5,50,Built-up,136.1578012946782,559.4579158420811,-95,7.5,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:17:03,Gateway_24e124fffef06fd1
28.989859,50.836298,5,50,Built-up,136.2676933331082,559.5426329003727,-97,9.8,1.0,100.0,111,0.6,'bbc20572986ac467',2022-10-16 14:17:09,Gateway_24e124fffef06fd1
28.98986,50.836298,5,50,Built-up,136.37758689855414,559.627359087201,-97,6.8,1.0,100.0,111,0.6,'bbc20572986ac467',2022-10-16 14:17:15,Gateway_24e124fffef06fd1
28.989861,50.836298,5,50,Built-up,136.48748198819598,559.7120943955023,-95,1.0,0.7,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:17:21,Gateway_24e124fffef06fd1
28.989862,50.836299,5,50,Built-up,136.58476006123138,559.7340420458574,-95,11.0,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:17:33,Gateway_24e124fffef06fd1
28.989869,50.8363,5,50,Built-up,137.34166938727878,560.2648541802942,-96,4.8,0.976,100.0,110,0.6,'bbc20572986ac467',2022-10-16 14:17:39,Gateway_24e124fffef06fd1
28.989876,50.836301,5,50,Built-up,138.09885769481443,560.7962541981849,-100,6.2,0.2,100.0,114,0.6,'bbc20572986ac467',2022-10-16 14:17:45,Gateway_24e124fffef06fd1
28.989883,50.836302,5,50,Built-up,138.85632041763034,561.3282404280778,-91,10.0,1.0,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:17:51,Gateway_24e124fffef06fd1
28.98989,50.836308,5,50,Built-up,139.5546945577914,561.5485031236921,-89,4.5,0.94,100.0,103,0.6,'bbc20572986ac467',2022-10-16 14:18:03,Gateway_24e124fffef06fd1
28.989892,50.836309,5,50,Built-up,139.76311143137022,561.6563026045314,-91,2.2,0.7,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:18:09,Gateway_24e124fffef06fd1
28.989893,50.83631,5,50,Built-up,139.86158092729536,561.6790382945902,-95,10.8,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:18:19,Gateway_24e124fffef06fd1
28.989893,50.83631,5,50,Built-up,139.86158092729536,561.6790382945902,-94,10.5,1.0,100.0,108,0.6,'bbc20572986ac467',2022-10-16 14:18:25,Gateway_24e124fffef06fd1
28.989893,50.83631,5,50,Built-up,139.86158092729536,561.6790382945902,-90,-0.5,0.7,100.0,104,0.6,'bbc20572986ac467',2022-10-16 14:18:31,Gateway_24e124fffef06fd1
28.989893,50.83631,5,50,Built-up,139.86158092729536,561.6790382945902,-90,10.8,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 14:18:37,Gateway_24e124fffef06fd1
28.989893,50.83631,5,50,Built-up,139.86158092729536,561.6790382945902,-95,13.2,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:18:42,Gateway_24e124fffef06fd1
28.989891,50.836317,5,50,Built-up,139.5621905253785,561.0721637430427,-85,-1.2,0.7,100.0,99,0.6,'bbc20572986ac467',2022-10-16 14:18:45,Gateway_24e124fffef06fd1
28.989893,50.836316,5,50,Built-up,139.7935307148309,561.3048877297974,-105,6.8,0.2,100.0,119,0.6,'bbc20572986ac467',2022-10-16 14:18:51,Gateway_24e124fffef06fd1
28.989894,50.836316,5,50,Built-up,139.903640197152,561.3900919638022,-91,7.5,1.0,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:18:57,Gateway_24e124fffef06fd1
28.9899,50.836312,5,50,Built-up,140.60917268775714,562.1506342205632,-95,9.8,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:19:09,Gateway_24e124fffef06fd1
28.989904,50.83631,5,50,Built-up,141.0722635189069,562.616152749122,-94,7.8,1.0,100.0,108,0.6,'bbc20572986ac467',2022-10-16 14:19:15,Gateway_24e124fffef06fd1
28.989909,50.836311,5,50,Built-up,141.6112560165183,562.9802386839181,-95,7.8,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:19:21,Gateway_24e124fffef06fd1
28.98991,50.836311,5,50,Built-up,141.72134012274387,563.0655384725353,-91,9.2,1.0,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:19:27,Gateway_24e124fffef06fd1
28.989906,50.836311,5,50,Built-up,141.28101074812534,562.7243927187246,-93,7.0,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:19:33,Gateway_24e124fffef06fd1
28.989903,50.836311,5,50,Built-up,140.950776114138,562.4686269429692,-91,-3.2,0.7,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:19:39,Gateway_24e124fffef06fd1
28.9899,50.836312,5,50,Built-up,140.60917268775714,562.1506342205632,-91,-1.2,0.7,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:19:49,Gateway_24e124fffef06fd1
28.9899,50.836312,5,50,Built-up,140.60917268775714,562.1506342205632,-89,0.0,0.7,100.0,103,0.6,'bbc20572986ac467',2022-10-16 14:19:54,Gateway_24e124fffef06fd1
28.989891,50.836318,5,50,Built-up,139.5511330155839,561.0098313610965,-101,5.5,0.2,100.0,115,0.6,'bbc20572986ac467',2022-10-16 14:19:57,Gateway_24e124fffef06fd1
28.989886,50.83632,5,50,Built-up,138.9785263244168,560.4592100767815,-90,9.0,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 14:20:07,Gateway_24e124fffef06fd1
28.989886,50.83632,5,50,Built-up,138.9785263244168,560.4592100767815,-95,10.8,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:20:13,Gateway_24e124fffef06fd1
28.989886,50.83632,5,50,Built-up,138.9785263244168,560.4592100767815,-107,7.2,0.2,100.0,121,0.6,'bbc20572986ac467',2022-10-16 14:20:18,Gateway_24e124fffef06fd1
28.989881,50.836321,5,50,Built-up,138.41691860883708,559.9710507704523,-93,8.8,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:20:21,Gateway_24e124fffef06fd1
28.989881,50.836321,5,50,Built-up,138.41691860883708,559.9710507704523,-93,11.2,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:20:26,Gateway_24e124fffef06fd1
28.989884,50.836315,5,50,Built-up,138.81385134188164,560.6008716934186,-91,7.8,1.0,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:20:33,Gateway_24e124fffef06fd1
28.989885,50.836313,5,50,Built-up,138.94663385139182,560.810834091233,-99,5.0,1.0,100.0,113,0.6,'bbc20572986ac467',2022-10-16 14:20:39,Gateway_24e124fffef06fd1
28.989886,50.836313,5,50,Built-up,139.05670719705302,560.895938159264,-93,9.2,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:20:49,Gateway_24e124fffef06fd1
28.989886,50.836313,5,50,Built-up,139.05670719705302,560.895938159264,-88,-5.5,0.7,100.0,102,0.6,'bbc20572986ac467',2022-10-16 14:20:54,Gateway_24e124fffef06fd1
28.989889,50.836314,5,50,Built-up,139.37559053505183,561.0889129840392,-91,3.0,0.76,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:20:57,Gateway_24e124fffef06fd1
28.989888,50.836313,5,50,Built-up,139.27685751876146,561.0661732571584,-90,8.8,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 14:21:03,Gateway_24e124fffef06fd1
28.989888,50.836313,5,50,Built-up,139.27685751876146,561.0661732571584,-93,9.2,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:21:07,Gateway_24e124fffef06fd1
28.989888,50.836313,5,50,Built-up,139.27685751876146,561.0661732571584,-85,-5.8,0.7,100.0,99,0.6,'bbc20572986ac467',2022-10-16 14:21:13,Gateway_24e124fffef06fd1
28.989888,50.836313,5,50,Built-up,139.27685751876146,561.0661732571584,-85,-0.5,0.7,100.0,99,0.6,'bbc20572986ac467',2022-10-16 14:21:18,Gateway_24e124fffef06fd1
28.989894,50.836308,5,50,Built-up,139.99483776423708,561.8889635744691,-90,9.8,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 14:21:21,Gateway_24e124fffef06fd1
28.989893,50.836301,5,50,Built-up,139.9681739003164,562.2409374074944,-93,2.8,0.736,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:21:39,Gateway_24e124fffef06fd1
28.989893,50.836299,5,50,Built-up,139.99259638478293,562.3659133883393,-90,8.2,1.0,100.0,104,0.6,'bbc20572986ac467',2022-10-16 14:21:45,Gateway_24e124fffef06fd1
28.989893,50.836299,5,50,Built-up,139.99259638478293,562.3659133883393,-96,8.2,1.0,100.0,110,0.6,'bbc20572986ac467',2022-10-16 14:21:49,Gateway_24e124fffef06fd1
28.989893,50.836299,5,50,Built-up,139.99259638478293,562.3659133883393,-95,9.2,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:21:55,Gateway_24e124fffef06fd1
28.989893,50.836299,5,50,Built-up,139.99259638478293,562.3659133883393,-95,2.8,0.736,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:22:03,Gateway_24e124fffef06fd1
28.98989,50.836288,5,50,Built-up,139.80216684945114,562.7992266866539,-91,10.8,1.0,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:22:09,Gateway_24e124fffef06fd1
28.989888,50.836282,5,50,Built-up,139.66206967551895,563.0055327581059,-95,3.8,0.8559999999999999,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:22:28,Gateway_24e124fffef06fd1
28.989888,50.836281,5,50,Built-up,139.67556600196855,563.0682513815977,-89,8.8,1.0,100.0,103,0.6,'bbc20572986ac467',2022-10-16 14:22:33,Gateway_24e124fffef06fd1
28.989886,50.836283,5,50,Built-up,139.4290767548103,562.773156630556,-89,7.8,1.0,100.0,103,0.6,'bbc20572986ac467',2022-10-16 14:22:39,Gateway_24e124fffef06fd1
28.989884,50.836289,5,50,Built-up,139.1300941786202,562.2272537202842,-93,9.0,1.0,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:22:45,Gateway_24e124fffef06fd1
28.989883,50.836294,5,50,Built-up,138.95585973638708,561.8290601416805,-96,10.5,1.0,100.0,110,0.6,'bbc20572986ac467',2022-10-16 14:22:51,Gateway_24e124fffef06fd1
28.989887,50.836299,5,50,Built-up,139.33290756850357,561.855841267929,-85,8.8,1.0,100.0,99,0.6,'bbc20572986ac467',2022-10-16 14:22:57,Gateway_24e124fffef06fd1
28.989892,50.836305,5,50,Built-up,139.81012194909007,561.9060136162575,-93,-1.2,0.7,100.0,107,0.6,'bbc20572986ac467',2022-10-16 14:23:03,Gateway_24e124fffef06fd1
28.989844,50.836346,5,50,Built-up,134.08341852195812,555.2615997207315,-95,10.2,1.0,100.0,109,0.6,'bbc20572986ac467',2022-10-16 14:23:09,Gateway_24e124fffef06fd1
28.989581,50.836532,4,50,Built-up,104.4193144910867,521.2934080843368,-72,6.8,1.0,100.0,86,0.6,'bbc20572986ac467',2022-10-16 14:23:28,Gateway_24e124fffef06fd1
28.989304,50.836754,3,50,Built-up,78.28886880380678,483.9049463179884,-75,8.0,1.0,100.0,89,0.6,'bbc20572986ac467',2022-10-16 14:23:33,Gateway_24e124fffef06fd1
28.989167,50.836886,3,60,Bare / sparse vegetation,70.54865398671953,464.0053582908336,-76,9.5,1.0,100.0,90,0.7,'bbc20572986ac467',2022-10-16 14:23:39,Gateway_24e124fffef06fd1
28.989012,50.836985,5,50,Built-up,64.2012215368979,444.71720495309455,-71,7.8,1.0,100.0,85,0.6,'bbc20572986ac467',2022-10-16 14:23:45,Gateway_24e124fffef06fd1
28.988872,50.83702,5,50,Built-up,58.5692005833802,430.88441337009664,-79,10.2,1.0,100.0,93,0.6,'bbc20572986ac467',2022-10-16 14:23:51,Gateway_24e124fffef06fd1
28.988872,50.83702,5,50,Built-up,58.5692005833802,430.88441337009664,-79,-3.0,0.7,100.0,93,0.6,'bbc20572986ac467',2022-10-16 14:23:57,Gateway_24e124fffef06fd1
28.988534,50.837089,4,50,Built-up,60.4985377041987,399.1927249454828,-91,9.8,1.0,100.0,105,0.6,'bbc20572986ac467',2022-10-16 14:24:03,Gateway_24e124fffef06fd1
28.988534,50.837089,4,50,Built-up,60.4985377041987,399.1927249454828,-78,3.5,0.82,100.0,92,0.6,'bbc20572986ac467',2022-10-16 14:24:12,Gateway_24e124fffef06fd1
28.988534,50.837089,4,50,Built-up,60.4985377041987,399.1927249454828,-71,6.0,1.0,100.0,85,0.6,'bbc20572986ac467',2022-10-16 14:24:17,Gateway_24e124fffef06fd1
28.988006,50.837083,3,50,Built-up,91.60153821570006,360.8875846159334,-71,10.0,1.0,100.0,85,0.6,'bbc20572986ac467',2022-10-16 14:24:21,Gateway_24e124fffef06fd1
28.987822,50.837115,3,50,Built-up,109.76835796519372,346.15627050255813,-75,6.0,1.0,100.0,89,0.6,'bbc20572986ac467',2022-10-16 14:24:31,Gateway_24e124fffef06fd1
28.987822,50.837115,3,50,Built-up,109.76835796519372,346.15627050255813,-83,11.2,1.0,100.0,97,0.6,'bbc20572986ac467',2022-10-16 14:24:37,Gateway_24e124fffef06fd1
28.987822,50.837115,3,50,Built-up,109.76835796519372,346.15627050255813,-79,-0.5,0.7,100.0,93,0.6,'bbc20572986ac467',2022-10-16 14:24:42,Gateway_24e124fffef06fd1
28.987326,50.837367,5,50,Built-up,169.3575763260804,295.6988019195778,-85,7.8,1.0,100.0,99,0.6,'bbc20572986ac467',2022-10-16 14:24:45,Gateway_24e124fffef06fd1
28.987166,50.837475,6,50,Built-up,189.97923702631573,277.9379033454256,-101,9.0,0.2,100.0,115,0.6,'bbc20572986ac467',2022-10-16 14:24:51,Gateway_24e124fffef06fd1
28.987166,50.837475,6,50,Built-up,189.97923702631573,277.9379033454256,-81,-6.8,0.7,100.0,95,0.6,'bbc20572986ac467',2022-10-16 14:24:55,Gateway_24e124fffef06fd1
28.987166,50.837475,6,50,Built-up,189.97923702631573,277.9379033454256,-102,11.2,0.2,100.0,116,0.6,'bbc20572986ac467',2022-10-16 14:25:00,Gateway_24e124fffef06fd1
28.987166,50.837475,6,50,Built-up,189.97923702631573,277.9379033454256,-74,-7.2,0.7,100.0,88,0.6,'bbc20572986ac467',2022-10-16 14:25:05,Gateway_24e124fffef06fd1
28.987166,50.837475,6,50,Built-up,189.97923702631573,277.9379033454256,-84,0.0,0.7,100.0,98,0.6,'bbc20572986ac467',2022-10-16 14:25:10,Gateway_24e124fffef06fd1
28.987261,50.838068,6,50,Built-up,217.50540605828246,234.48196823211057,-81,4.0,0.8799999999999999,100.0,95,0.6,'bbc20572986ac467',2022-10-16 14:25:15,Gateway_24e124fffef06fd1
28.987334,50.838263,6,60,Bare / sparse vegetation,226.1487513273738,224.75402026186666,-78,6.5,1.0,100.0,92,0.7,'bbc20572986ac467',2022-10-16 14:25:21,Gateway_24e124fffef06fd1
28.987425,50.838415,5,60,Bare / sparse vegetation,231.71503319002875,220.91462155035612,-81,9.5,1.0,100.0,95,0.7,'bbc20572986ac467',2022-10-16 14:25:27,Gateway_24e124fffef06fd1
28.987522,50.838539,3,50,Built-up,235.82839479184986,220.7440236019642,-84,0.2,0.7,100.0,98,0.6,'bbc20572986ac467',2022-10-16 14:25:33,Gateway_24e124fffef06fd1
28.987715,50.838589,3,50,Built-up,229.67423238663076,234.60348972516638,-84,5.5,1.0,100.0,98,0.6,'bbc20572986ac467',2022-10-16 14:25:39,Gateway_24e124fffef06fd1
28.987928,50.838491,3,50,Built-up,211.26402257410905,259.4005111120953,-81,10.5,1.0,100.0,95,0.6,'bbc20572986ac467',2022-10-16 14:25:45,Gateway_24e124fffef06fd1
28.988125,50.838341,6,50,Built-up,190.12486825794036,285.6744365557735,-81,9.5,1.0,100.0,95,0.6,'bbc20572986ac467',2022-10-16 14:25:51,Gateway_24e124fffef06fd1
28.988285,50.838206,6,50,Built-up,172.7391128902115,307.7413387891683,-77,7.0,1.0,100.0,91,0.6,'bbc20572986ac467',2022-10-16 14:25:57,Gateway_24e124fffef06fd1
28.988445,50.838067,5,50,Built-up,156.15551487346647,330.0324108105111,-87,9.2,1.0,100.0,101,0.6,'bbc20572986ac467',2022-10-16 14:26:03,Gateway_24e124fffef06fd1
28.988622,50.837926,3,60,Bare / sparse vegetation,140.92619842434718,353.98348199240877,-85,5.5,1.0,100.0,99,0.7,'bbc20572986ac467',2022-10-16 14:26:09,Gateway_24e124fffef06fd1
28.9888,50.837785,-1,50,Built-up,128.4020799530605,378.02554251938085,-77,8.0,1.0,100.0,91,0.6,'bbc20572986ac467',2022-10-16 14:26:15,Gateway_24e124fffef06fd1
28.988983,50.83765,2,50,Built-up,120.18678880524257,402.1894309680624,-85,11.0,1.0,100.0,99,0.6,'bbc20572986ac467',2022-10-16 14:26:21,Gateway_24e124fffef06fd1
28.989167,50.837513,3,50,Built-up,116.38401807631115,426.55658684966363,-83,11.2,1.0,100.0,97,0.6,'bbc20572986ac467',2022-10-16 14:26:27,Gateway_24e124fffef06fd1
28.98935,50.837376,3,50,Built-up,117.54340921565569,450.8332932866316,-72,9.8,1.0,100.0,86,0.6,'bbc20572986ac467',2022-10-16 14:26:33,Gateway_24e124fffef06fd1
28.989537,50.837237,3,50,Built-up,123.7986510897658,475.5863425567238,-85,9.0,1.0,100.0,99,0.6,'bbc20572986ac467',2022-10-16 14:26:39,Gateway_24e124fffef06fd1
28.989717,50.837101,3,50,Built-up,133.83328809577688,499.5348326524375,-81,10.2,1.0,100.0,95,0.6,'bbc20572986ac467',2022-10-16 14:26:45,Gateway_24e124fffef06fd1
28.989886,50.836965,4,50,Built-up,145.96469875594173,522.4780681309965,-83,9.8,1.0,100.0,97,0.6,'bbc20572986ac467',2022-10-16 14:26:51,Gateway_24e124fffef06fd1
28.990058,50.836833,5,50,Built-up,160.88541781878922,545.4748726145276,-79,8.0,1.0,100.0,93,0.6,'bbc20572986ac467',2022-10-16 14:26:57,Gateway_24e124fffef06fd1
28.990229,50.836706,6,50,Built-up,177.4894207954786,568.1048631557322,-83,9.5,1.0,100.0,97,0.6,'bbc20572986ac467',2022-10-16 14:27:06,Gateway_24e124fffef06fd1
28.990409,50.836567,6,50,Built-up,196.25137264195797,592.2188438642074,-75,10.8,1.0,100.0,89,0.6,'bbc20572986ac467',2022-10-16 14:27:09,Gateway_24e124fffef06fd1
28.990593,50.836433,5,50,Built-up,216.51036301961162,616.4238457074509,-85,9.8,1.0,100.0,99,0.6,'bbc20572986ac467',2022-10-16 14:27:15,Gateway_24e124fffef06fd1
28.990795,50.836294,9,50,Built-up,239.537453331864,642.5532089996321,-66,9.0,1.0,100.0,80,0.6,'bbc20572986ac467',2022-10-16 14:27:21,Gateway_24e124fffef06fd1
28.990795,50.836294,9,50,Built-up,239.537453331864,642.5532089996321,-79,9.2,1.0,100.0,93,0.6,'bbc20572986ac467',2022-10-16 14:27:29,Gateway_24e124fffef06fd1
28.991188,50.83602,8,50,Built-up,285.94456580051315,693.5916591666576,-81,10.2,1.0,100.0,95,0.6,'bbc20572986ac467',2022-10-16 14:27:33,Gateway_24e124fffef06fd1
28.991383,50.83588,6,50,Built-up,309.5933250520149,719.138851628115,-72,10.5,1.0,100.0,86,0.6,'bbc20572986ac467',2022-10-16 14:27:39,Gateway_24e124fffef06fd1
