device_id,gateway_id,latitude,longitude,altitude,timestamp,RSSI,SNR,spreading_factor,distance_to_start,distance_to_destination,elevation,land_cover_code,land_cover_label,terrain_penalty,path_loss,PDR
2.0,Gateway_3,42.45975470947256,-9.013734817504885,70.5,1577058815.570303,-100.0,12.2,7,6185.2473601061265,1180.9015405358484,0.0,80,Permanent water bodies,0.95,114.0,0.9996217669432174
2.0,Gateway_1,42.45973419189453,-9.013809204101552,73.5999959482422,1577058835.047839,-58.0,7.2,12,1109.6401902241396,1184.8898433313095,0.0,80,Permanent water bodies,0.95,72.0,0.9999811688849429
2.0,Gateway_2,42.45973419189453,-9.013809204101552,73.5999959482422,1577058835.047839,-111.0,3.5,12,4463.576578800292,1184.8898433313095,0.0,80,Permanent water bodies,0.95,125.0,0.9999172759344434
2.0,Gateway_3,42.45973419189453,-9.013809204101552,73.5999959482422,1577058835.047839,-98.0,7.5,12,6184.415707987133,1184.8898433313095,0.0,80,Permanent water bodies,0.95,112.0,0.9999832982992097
2.0,Gateway_1,42.4597380055918,-9.013845397399901,79.9000015258789,1577058853.904543,-55.0,11.5,11,1109.3212765508351,1185.6808106131055,0.0,80,Permanent water bodies,0.95,69.0,0.9999908339122637
2.0,Gateway_2,42.4597380055918,-9.013845397399901,79.9000015258789,1577058853.904543,-120.0,-8.5,11,4463.657606541045,1185.6808106131055,0.0,80,Permanent water bodies,0.95,134.0,0.9726762775527075
2.0,Gateway_3,42.4597380055918,-9.013845397399901,79.9000015258789,1577058853.904543,-109.0,5.5,11,6182.695409769027,1185.6808106131055,0.0,80,Permanent water bodies,0.95,123.0,0.9998989605981629
2.0,Gateway_1,42.45981048583984,-9.01375951303711,88.0999984741211,1577058871.19515,-53.0,12.8,10,1101.1696244787445,1176.6510024347992,0.0,80,Permanent water bodies,0.95,67.0,0.9999851869202412
2.0,Gateway_2,42.45981048583984,-9.01375951303711,88.0999984741211,1577058871.19515,-107.0,8.2,10,4454.879673652379,1176.6510024347992,0.0,80,Permanent water bodies,0.95,121.0,0.9999067288765351
2.0,Gateway_3,42.45981048583984,-9.01375951303711,88.0999984741211,1577058871.19515,-105.0,8.5,10,6178.960259174886,1176.6510024347992,0.0,80,Permanent water bodies,0.95,119.0,0.9999172759344434
2.0,Gateway_1,42.45979141235352,-9.013772010803224,87.19999594824219,1577058887.905759,-55.0,14.2,9,1103.2998299406077,1178.892400288075,0.0,80,Permanent water bodies,0.95,69.0,0.9999769996241301
2.0,Gateway_2,42.45979141235352,-9.013772010803224,87.19999594824219,1577058887.905759,-120.0,-9.0,9,4457.099452228115,1178.892400288075,0.0,80,Permanent water bodies,0.95,134.0,0.7534030360583935
2.0,Gateway_3,42.45979141235352,-9.013772010803224,87.19999594824219,1577058887.905759,-109.0,8.0,9,6180.341328353605,1178.892400288075,0.0,80,Permanent water bodies,0.95,123.0,0.9997253464300279
2.0,Gateway_1,42.45975325538085,-9.01385498045875,77.9000015258789,1577058904.750429,-53.0,15.0,8,1107.6408250341292,1184.1297900360873,0.0,80,Permanent water bodies,0.95,67.0,0.9999546000702375
2.0,Gateway_2,42.45975325538085,-9.01385498045875,77.9000015258789,1577058904.750429,-115.0,3.2,8,4462.052297142747,1184.1297900360873,0.0,80,Permanent water bodies,0.95,129.0,0.9949075692073008
2.0,Gateway_3,42.45975325538085,-9.01385498045875,77.9000015258789,1577058904.750429,-98.0,14.5,8,6180.814018345512,1184.1297900360873,0.0,80,Permanent water bodies,0.95,112.0,0.9999445484005678
2.0,Gateway_1,42.45975325538085,-9.013802528381348,78.19999594824219,1577058921.590435,-58.0,13.5,7,1107.5208634907733,1183.001824395543,0.0,80,Permanent water bodies,0.95,72.0,0.9997751326758212
2.0,Gateway_3,42.45975325538085,-9.013802528381348,78.19999594824219,1577058921.590435,-99.0,13.0,7,6182.834809333885,1183.001824395543,0.0,80,Permanent water bodies,0.95,113.0,0.9997253464300279
2.0,Gateway_1,42.45974553598533,-9.013848304748535,81.80000305175781,1577058941.052574,-54.0,9.8,12,1108.5056554702,1185.070093707026,0.0,80,Permanent water bodies,0.95,68.0,0.9999933440542166
2.0,Gateway_2,42.45974553598533,-9.013848304748535,81.80000305175781,1577058941.052574,-105.0,5.8,12,4462.8933135155075,1185.070093707026,0.0,80,Permanent water bodies,0.95,119.0,0.9999670328847198
2.0,Gateway_3,42.45974553598533,-9.013848304748535,81.80000305175781,1577058941.052574,-100.0,5.8,12,6181.859530575328,1185.070093707026,0.0,80,Permanent water bodies,0.95,114.0,0.9999670328847198
2.0,Gateway_1,42.45959223022451,-9.013505935558944,95.4000015258789,1577058958.88849,-45.0,7.0,11,1125.2484880612062,1195.347715583336,0.0,80,Permanent water bodies,0.95,59.0,0.9999445484005678
2.0,Gateway_2,42.45959223022451,-9.013505935558944,95.4000015258789,1577058958.88849,-101.0,5.2,11,4476.330512313529,1195.347715583336,0.0,80,Permanent water bodies,0.95,115.0,0.9998860783925432
2.0,Gateway_3,42.45959223022451,-9.013505935558944,95.4000015258789,1577058958.88849,-102.0,5.8,11,6210.229100193522,1195.347715583336,0.0,80,Permanent water bodies,0.95,116.0,0.999910386089597
2.0,Gateway_1,42.4597494505836,-9.013442993154053,95.1999959482422,1577058975.177127,-39.0,12.5,10,1107.774336807347,1177.1926156675233,0.0,80,Permanent water bodies,0.95,53.0,0.9999832982992097
2.0,Gateway_2,42.4597494505836,-9.013442993154053,95.1999959482422,1577058975.177127,-117.0,0.8,10,4458.34785407091,1177.1926156675233,0.0,80,Permanent water bodies,0.95,131.0,0.9982000564937694
2.0,Gateway_3,42.4597494505836,-9.013442993154053,95.1999959482422,1577058975.177127,-104.0,9.5,10,6197.259277997449,1177.1926156675233,0.0,80,Permanent water bodies,0.95,118.0,0.9999445484005678
2.0,Gateway_1,42.45957315573828,-9.013445807851328,74.80000305175781,1577059043.277422,-33.0,12.2,12,1127.1364308860868,1194.7495140372114,0.0,80,Permanent water bodies,0.95,47.0,0.9999974514857101
2.0,Gateway_2,42.45957315573828,-9.013445807851328,74.80000305175781,1577059043.277422,-107.0,5.0,12,4477.4333562491165,1194.7495140372114,0.0,80,Permanent water bodies,0.95,121.0,0.9999546000702375
2.0,Gateway_3,42.45957315573828,-9.013445807851328,74.80000305175781,1577059043.277422,-100.0,8.0,12,6214.245212343707,1194.7495140372114,0.0,80,Permanent water bodies,0.95,114.0,0.9999863258039343
2.0,Gateway_1,42.4597151184082,-9.01349925994873,78.4000015258789,1577059050.892781,-45.0,7.5,11,1111.3859161430478,1180.765753084655,0.0,80,Permanent water bodies,0.95,59.0,0.9999546000702375
2.0,Gateway_2,42.4597151184082,-9.01349925994873,78.4000015258789,1577059050.892781,-109.0,5.5,11,4462.412707483916,1180.765753084655,0.0,80,Permanent water bodies,0.95,123.0,0.9998989605981629
2.0,Gateway_3,42.4597151184082,-9.01349925994873,78.4000015258789,1577059050.892781,-105.0,7.0,11,6198.289518088502,1180.765753084655,0.0,80,Permanent water bodies,0.95,119.0,0.9999445484005678
2.0,Gateway_1,42.459722747802736,-9.013490575879883,81.9000015258789,1577059078.215182,-39.0,14.0,10,1110.5585997432468,1180.009520901861,0.0,80,Permanent water bodies,0.95,53.0,0.9999908339122637
2.0,Gateway_2,42.459722747802736,-9.013490575879883,81.9000015258789,1577059078.215182,-95.0,13.0,10,4461.539754557908,1180.009520901861,0.0,80,Permanent water bodies,0.95,109.0,0.9999863258039343
2.0,Gateway_3,42.459722747802736,-9.013490575879883,81.9000015258789,1577059078.215182,-94.0,12.5,10,6197.9062061784625,1180.009520901861,0.0,80,Permanent water bodies,0.95,108.0,0.9999832982992097
2.0,Gateway_1,42.459722747802736,-9.01349925994873,74.5999984741211,1577059094.89425,-53.0,9.0,9,1110.5264654733937,1179.6993727114645,0.0,80,Permanent water bodies,0.95,67.0,0.9998158942063324
2.0,Gateway_2,42.459722747802736,-9.01349925994873,74.5999984741211,1577059094.89425,-101.0,12.2,9,4461.511428485083,1179.6993727114645,0.0,80,Permanent water bodies,0.95,115.0,0.9999488117221309
2.0,Gateway_3,42.459722747802736,-9.01349925994873,74.5999984741211,1577059094.89425,-100.0,12.2,9,6197.514058751013,1179.6993727114645,0.0,80,Permanent water bodies,0.95,114.0,0.9999488117221309
2.0,Gateway_1,42.45959223022451,-9.013453483581545,73.0,1577059111.755979,-39.0,10.5,8,1125.0161411681534,1192.7341732870245,0.0,80,Permanent water bodies,0.95,53.0,0.9997253464300279
2.0,Gateway_2,42.45959223022451,-9.013453483581545,73.0,1577059111.755979,-98.0,11.8,8,4475.384297709109,1192.7341732870245,0.0,80,Permanent water bodies,0.95,112.0,0.9998367128090782
2.0,Gateway_3,42.45959223022451,-9.013453483581545,73.0,1577059111.755979,-99.0,12.0,8,6212.066144328784,1192.7341732870245,0.0,80,Permanent water bodies,0.95,113.0,0.9998492669249045
2.0,Gateway_1,42.45975325538085,-9.013581411743154,70.9000015258789,1577059128.571904,-54.0,13.0,7,1107.1838182458318,1177.8628235830186,0.0,80,Permanent water bodies,0.95,68.0,0.9997253464300279
2.0,Gateway_2,42.45975325538085,-9.013581411743154,70.9000015258789,1577059128.571904,-107.0,9.5,7,4458.966844337125,1177.8628235830186,0.0,80,Permanent water bodies,0.95,121.0,0.9988862248521552
2.0,Gateway_3,42.45975325538085,-9.013581411743154,70.9000015258789,1577059128.571904,-95.0,13.0,7,6191.318456522283,1177.8628235830186,0.0,80,Permanent water bodies,0.95,109.0,0.9997253464300279
2.0,Gateway_1,42.4597494505836,-9.01381778717041,75.0,1577059148.035458,-72.0,9.5,12,1107.9665133484789,1183.5336593668756,0.0,80,Permanent water bodies,0.95,86.0,0.9999924954420849
2.0,Gateway_2,42.4597494505836,-9.01381778717041,75.0,1577059148.035458,-119.0,-11.5,12,4462.0134139533975,1183.5336593668756,0.0,80,Permanent water bodies,0.95,133.0,0.9666267300396739
2.0,Gateway_3,42.4597494505836,-9.01381778717041,75.0,1577059148.035458,-105.0,5.0,12,6182.597260250985,1183.5336593668756,0.0,80,Permanent water bodies,0.95,119.0,0.9999546000702375
2.0,Gateway_1,42.45974553598533,-9.013802528381348,81.5999959482422,1577059155.895254,-58.0,10.5,11,1108.3992138633405,1184.0563431118467,0.0,80,Permanent water bodies,0.95,72.0,0.9999863258039343
2.0,Gateway_2,42.45974553598533,-9.013802528381348,81.5999959482422,1577059155.895254,-120.0,-8.2,11,4462.384611590257,1184.0563431118467,0.0,80,Permanent water bodies,0.95,134.0,0.9757660321543089
2.0,Gateway_3,42.45974553598533,-9.013802528381348,81.5999959482422,1577059155.895254,-111.0,4.0,11,6183.619404102171,1184.0563431118467,0.0,80,Permanent water bodies,0.95,125.0,0.9998158942063324
2.0,Gateway_1,42.45975470947256,-9.013894081115724,75.0999984741211,1577059183.173415,-77.0,10.5,10,1107.571909258749,1184.6589382612,0.0,80,Permanent water bodies,0.95,91.0,0.9999628296813159
2.0,Gateway_2,42.45975470947256,-9.013894081115724,75.0999984741211,1577059183.173415,-115.0,-10.0,10,4462.281944807677,1184.6589382612,0.0,80,Permanent water bodies,0.95,129.0,0.8646647167633873
2.0,Gateway_3,42.45975470947256,-9.013894081115724,75.0999984741211,1577059183.173415,-105.0,8.5,10,6179.147416350926,1184.6589382612,0.0,80,Permanent water bodies,0.95,119.0,0.9999172759344434
2.0,Gateway_1,42.45977515355445,-9.01390838523046,87.0999984741211,1577059199.875041,-93.0,14.0,9,1105.4296096239043,1183.619113216055,0.0,80,Permanent water bodies,0.95,107.0,0.9999750839902685
2.0,Gateway_2,42.45977515355445,-9.01390838523046,87.0999984741211,1577059199.875041,-118.0,-9.2,9,4460.396556605971,1183.619113216055,0.0,80,Permanent water bodies,0.95,132.0,0.7328646980341498
2.0,Gateway_3,42.45977515355445,-9.01390838523046,87.0999984741211,1577059199.875041,-105.0,10.2,9,6176.687252548098,1183.619113216055,0.0,80,Permanent water bodies,0.95,119.0,0.9998860783925432
2.0,Gateway_1,42.45974553598533,-9.01410951151123,83.0,1577059215.798792,-50.0,15.0,8,1109.3585423715492,1191.0706433424282,0.0,80,Permanent water bodies,0.95,64.0,0.9999546000702375
2.0,Gateway_2,42.45974553598533,-9.01410951151123,83.0,1577059215.798792,-97.0,13.2,8,4465.856829456948,1191.0706433424282,0.0,80,Permanent water bodies,0.95,111.0,0.9999067288765351
2.0,Gateway_3,42.45974553598533,-9.01410951151123,83.0,1577059215.798792,-105.0,10.8,8,6171.852361620098,1191.0706433424282,0.0,80,Permanent water bodies,0.95,119.0,0.9997564041357744
2.0,Gateway_1,42.45937551035155,-9.014344215393056,53.5,1577059233.709548,-51.0,11.0,7,1151.6060823268729,1234.2505627519377,0.0,80,Permanent water bodies,0.95,65.0,0.9993887472388704
2.0,Gateway_2,42.45937551035155,-9.014344215393056,53.5,1577059233.709548,-90.0,11.8,7,4508.848654109945,1234.2505627519377,0.0,80,Permanent water bodies,0.95,104.0,0.9995561393960971
2.0,Gateway_3,42.45937551035155,-9.014344215393056,53.5,1577059233.709548,-107.0,8.2,7,6199.196226506005,1234.2505627519377,0.0,80,Permanent water bodies,0.95,121.0,0.9981265994057775
2.0,Gateway_1,42.45935415525976,-9.014348983754548,51.59999847412109,1577059253.050009,-58.0,12.2,12,1154.0318114137199,1236.5516833559357,0.0,80,Permanent water bodies,0.95,72.0,0.9999974514857101
2.0,Gateway_2,42.45935415525976,-9.014348983754548,51.59999847412109,1577059253.050009,-109.0,3.5,12,4511.232329808388,1236.5516833559357,0.0,80,Permanent water bodies,0.95,123.0,0.9999172759344434
2.0,Gateway_3,42.45935415525976,-9.014348983754548,51.59999847412109,1577059253.050009,-97.0,8.2,12,6201.116102250164,1236.5516833559357,0.0,80,Permanent water bodies,0.95,111.0,0.9999873771260881
2.0,Gateway_1,42.45935272215797,-9.014422415587012,54.400001525878906,1577059270.912349,-85.0,10.0,11,1154.5447623640296,1238.5839812567706,0.0,80,Permanent water bodies,0.95,99.0,0.9999832982992097
2.0,Gateway_2,42.45935272215797,-9.014422415587012,54.400001525878906,1577059270.912349,-112.0,4.0,11,4512.283018562013,1238.5839812567706,0.0,80,Permanent water bodies,0.95,126.0,0.9998158942063324
2.0,Gateway_3,42.45935272215797,-9.014422415587012,54.400001525878906,1577059270.912349,-107.0,5.5,11,6198.4943602600515,1238.5839812567706,0.0,80,Permanent water bodies,0.95,121.0,0.9998989605981629
2.0,Gateway_1,42.45987152099509,-9.015193939208984,59.5,1577059288.200885,-58.0,13.5,10,1103.4367912109165,1204.9304850387796,0.0,80,Permanent water bodies,0.95,72.0,0.9999888045151574
2.0,Gateway_2,42.45987152099509,-9.015193939208984,59.5,1577059288.200885,-97.0,10.2,10,4464.991519560772,1204.9304850387796,0.0,80,Permanent water bodies,0.95,111.0,0.9999580905827115
2.0,Gateway_3,42.45987152099509,-9.015193939208984,59.5,1577059288.200885,-112.0,5.2,10,6118.270683941206,1204.9304850387796,0.0,80,Permanent water bodies,0.95,126.0,0.9996903289645813
2.0,Gateway_1,42.47023391723533,-9.015419950021972,50.59999847412109,1577059304.917559,-51.0,8.5,9,173.22370313482452,449.3414632786709,29.0,30,Grassland,0.8,65.0,0.9997751326758212
2.0,Gateway_2,42.47023391723533,-9.015419950021972,50.59999847412109,1577059304.917559,-91.0,11.8,9,3337.6608646334644,449.3414632786709,29.0,30,Grassland,0.8,105.0,0.9999399299994532
2.0,Gateway_3,42.47023391723533,-9.015419950021972,50.59999847412109,1577059304.917559,-108.0,7.2,9,5109.5786858053925,449.3414632786709,29.0,30,Grassland,0.8,122.0,0.9996217669432174
2.0,Gateway_1,42.47090530395508,-9.015850057138572,57.400001525878906,1577059321.770428,-57.0,14.0,8,237.77415237055848,494.8337052168831,20.0,30,Grassland,0.8,71.0,0.9999322712635091
2.0,Gateway_2,42.47090530395508,-9.015850057138572,57.400001525878906,1577059321.770428,-92.0,14.8,8,3273.125929141064,494.8337052168831,20.0,30,Grassland,0.8,106.0,0.9999508188432149
2.0,Gateway_3,42.47090530395508,-9.015850057138572,57.400001525878906,1577059321.770428,-108.0,8.8,8,5027.756160498501,494.8337052168831,20.0,30,Grassland,0.8,122.0,0.9994578674341544
2.0,Gateway_1,42.471309551855235,-9.01508943939209,51.0,1577059338.585155,-75.0,13.0,7,223.24609443321287,446.0266633758857,26.0,30,Grassland,0.8,89.0,0.9997253464300279
2.0,Gateway_2,42.471309551855235,-9.01508943939209,51.0,1577059338.585155,-93.0,13.2,7,3215.1424643416935,446.0266633758857,26.0,30,Grassland,0.8,107.0,0.9997464627999653
2.0,Gateway_3,42.471309551855235,-9.01508943939209,51.0,1577059338.585155,-115.0,1.2,7,5024.501180861162,446.0266633758857,26.0,30,Grassland,0.8,129.0,0.9691925889672489
2.0,Gateway_1,42.47175598144531,-9.015591207885741,53.09999847412109,1577059358.059855,-83.0,9.8,12,287.3184032452814,502.28290857949634,15.0,30,Grassland,0.8,97.0,0.9999933440542166
2.0,Gateway_2,42.47175598144531,-9.015591207885741,53.09999847412109,1577059358.059855,-100.0,5.2,12,3176.217817214093,502.28290857949634,15.0,30,Grassland,0.8,114.0,0.9999580905827115
2.0,Gateway_3,42.47175598144531,-9.015591207885741,53.09999847412109,1577059358.059855,-107.0,4.5,12,4960.361956102636,502.28290857949634,15.0,30,Grassland,0.8,121.0,0.9999445484005678
2.0,Gateway_1,42.47159575415016,-9.01735831555039,52.0,1577059375.888358,-83.0,10.5,11,383.6151237399756,632.6963374950394,1.0,80,Permanent water bodies,0.95,97.0,0.9999863258039343
2.0,Gateway_2,42.47159575415016,-9.01735831555039,52.0,1577059375.888358,-89.0,8.8,11,3230.452446035161,632.6963374950394,1.0,80,Permanent water bodies,0.95,103.0,0.9999730088088798
2.0,Gateway_3,42.47159575415016,-9.01735831555039,52.0,1577059375.888358,-104.0,5.8,11,4896.43402365237,632.6963374950394,1.0,80,Permanent water bodies,0.95,118.0,0.999910386089597
2.0,Gateway_1,42.47157287597555,-9.01731777191152,53.900001525878906,1577059393.183158,-78.0,10.0,10,379.34105885553475,628.9573733077513,1.0,80,Permanent water bodies,0.95,92.0,0.9999546000702375
2.0,Gateway_2,42.47157287597555,-9.01731777191152,53.900001525878906,1577059393.183158,-92.0,10.8,10,3232.00808458416,628.9573733077513,1.0,80,Permanent water bodies,0.95,106.0,0.9999670328847198
2.0,Gateway_3,42.47157287597555,-9.01731777191152,53.900001525878906,1577059393.183158,-99.0,9.0,10,4900.367420407298,628.9573733077513,1.0,80,Permanent water bodies,0.95,113.0,0.9999322712635091
2.0,Gateway_1,42.47158432005835,-9.01733112335205,50.5,1577059409.901759,-85.0,12.2,9,381.1373319357659,630.08008423685,1.0,80,Permanent water bodies,0.95,99.0,0.9999488117221309
2.0,Gateway_2,42.47158432005835,-9.01733112335205,50.5,1577059409.901759,-89.0,12.0,9,3231.0372932761834,630.08008423685,1.0,80,Permanent water bodies,0.95,103.0,0.9999445484005678
2.0,Gateway_3,42.47158432005835,-9.01733112335205,50.5,1577059409.901759,-105.0,9.8,9,4898.692285688872,630.08008423685,1.0,80,Permanent water bodies,0.95,119.0,0.9998663117552086
2.0,Gateway_1,42.47159194945289,-9.01733584539795,59.59999847412109,1577059425.757205,-85.0,14.0,8,381.49540079135267,631.4825310447527,1.0,80,Permanent water bodies,0.95,99.0,0.9999322712635091
2.0,Gateway_2,42.47159194945289,-9.01733584539795,59.59999847412109,1577059425.757205,-88.0,13.8,8,3230.4701060421366,631.4825310447527,1.0,80,Permanent water bodies,0.95,102.0,0.9999266303356495
2.0,Gateway_3,42.47159194945289,-9.01733584539795,59.59999847412109,1577059425.757205,-107.0,10.0,8,4897.81273333499,631.4825310447527,1.0,80,Permanent water bodies,0.95,121.0,0.9996645373720975
2.0,Gateway_1,42.47159194945289,-9.017345428455796,57.59999847412109,1577059443.59513,-89.0,13.5,7,382.2311428908082,632.0500603527191,1.0,80,Permanent water bodies,0.95,103.0,0.9997751326758212
2.0,Gateway_3,42.47159194945289,-9.017345428455796,57.59999847412109,1577059443.59513,-105.0,9.5,7,4897.382509459135,632.0500603527191,1.0,80,Permanent water bodies,0.95,119.0,0.9988862248521552
2.0,Gateway_1,42.47131729125976,-9.017915725708008,59.09999847412109,1577059453.045774,-83.0,8.0,12,408.1029231535113,669.824793538476,1.0,30,Grassland,0.8,97.0,0.9999863258039343
2.0,Gateway_2,42.47131729125976,-9.017915725708008,59.09999847412109,1577059453.045774,-100.0,5.5,12,3273.107440023095,669.824793538476,1.0,30,Grassland,0.8,114.0,0.9999628296813159
2.0,Gateway_3,42.47131729125976,-9.017915725708008,59.09999847412109,1577059453.045774,-109.0,4.5,12,4898.622285340799,669.824793538476,1.0,30,Grassland,0.8,123.0,0.9999445484005678
2.0,Gateway_1,42.47218704223533,-9.01845981048584,59.5,1577059480.905515,-95.0,5.2,11,494.99532263821646,739.304447974823,0.0,30,Grassland,0.8,109.0,0.9998860783925432
2.0,Gateway_2,42.47218704223533,-9.01845981048584,59.5,1577059480.905515,-99.0,5.2,11,3194.100831133038,739.304447974823,0.0,30,Grassland,0.8,113.0,0.9998860783925432
2.0,Gateway_3,42.47218704223533,-9.01845981048584,59.5,1577059480.905515,-104.0,5.5,11,4792.87761616165,739.304447974823,0.0,30,Grassland,0.8,118.0,0.9998989605981629
2.0,Gateway_1,42.47325134277344,-9.018404950532323,50.70000075293945,1577059498.201704,-85.0,12.5,10,566.048354704392,781.5094726529305,4.0,30,Grassland,0.8,99.0,0.9999832982992097
2.0,Gateway_2,42.47325134277344,-9.018404950532323,50.70000075293945,1577059498.201704,-95.0,11.5,10,3080.23314863121,781.5094726529305,4.0,30,Grassland,0.8,109.0,0.9999750839902685
2.0,Gateway_3,42.47325134277344,-9.018404950532323,50.70000075293945,1577059498.201704,-105.0,8.5,10,4694.968560286026,781.5094726529305,4.0,30,Grassland,0.8,119.0,0.9999172759344434
2.0,Gateway_1,42.47431945800781,-9.018152235938476,51.29999923705055,1577059514.917855,-82.0,11.8,9,641.1236066193783,826.0116206625128,4.0,30,Grassland,0.8,96.0,0.9999399299994532
2.0,Gateway_2,42.47431945800781,-9.018152235938476,51.29999923705055,1577059514.917855,-93.0,11.8,9,2961.186273136417,826.0116206625128,4.0,30,Grassland,0.8,107.0,0.9999399299994532
2.0,Gateway_3,42.47431945800781,-9.018152235938476,51.29999923705055,1577059514.917855,-105.0,9.2,9,4606.653350511778,826.0116206625128,4.0,30,Grassland,0.8,119.0,0.999830048932401
2.0,Gateway_1,42.47542953491211,-9.017589559091796,51.20000075293945,1577059531.779052,-81.0,11.5,8,720.1425088504998,869.4338063288722,8.0,30,Grassland,0.8,95.0,0.9998158942063324
2.0,Gateway_2,42.47542953491211,-9.017589559091796,51.20000075293945,1577059531.779052,-91.0,11.5,8,2829.5611770397772,869.4338063288722,8.0,30,Grassland,0.8,105.0,0.9998158942063324
2.0,Gateway_3,42.47542953491211,-9.017589559091796,51.20000075293945,1577059531.779052,-99.0,11.0,8,4530.461684783543,869.4338063288722,8.0,30,Grassland,0.8,113.0,0.9997751326758212
2.0,Gateway_1,42.47549755014549,-9.01714038848877,52.0,1577059548.58394,-81.0,13.5,7,710.230724078492,848.7786596617754,12.0,30,Grassland,0.8,95.0,0.9997751326758212
2.0,Gateway_2,42.47549755014549,-9.01714038848877,52.0,1577059548.58394,-91.0,13.5,7,2810.7523478632343,848.7786596617754,12.0,30,Grassland,0.8,105.0,0.9997751326758212
2.0,Gateway_3,42.47549755014549,-9.01714038848877,52.0,1577059548.58394,-111.0,5.5,7,4545.450666850269,848.7786596617754,12.0,30,Grassland,0.8,125.0,0.9944834355792392
2.0,Gateway_1,42.4775390525,-9.015738891501552,50.09999847412109,1577059558.088832,-80.0,9.5,12,889.0155802024923,962.5799405692651,14.0,30,Grassland,0.8,94.0,0.9999924954420849
2.0,Gateway_2,42.4775390525,-9.015738891501552,50.09999847412109,1577059558.088832,-88.0,8.8,12,2559.7259771555355,962.5799405692651,14.0,30,Grassland,0.8,102.0,0.9999900704956941
2.0,Gateway_3,42.4775390525,-9.015738891501552,50.09999847412109,1577059558.088832,-102.0,7.0,12,4432.272108768204,962.5799405692651,14.0,30,Grassland,0.8,116.0,0.9999796004965888
2.0,Gateway_1,42.47759245825172,-9.015520535985328,57.80000305175781,1577059585.907829,-95.0,7.5,11,891.043630946518,959.5502894771284,14.0,30,Grassland,0.8,109.0,0.9999546000702375
2.0,Gateway_2,42.47759245825172,-9.015520535985328,57.80000305175781,1577059585.907829,-97.0,8.2,11,2548.94970063145,959.5502894771284,14.0,30,Grassland,0.8,111.0,0.9999656874712223
2.0,Gateway_3,42.47759245825172,-9.015520535985328,57.80000305175781,1577059585.907829,-93.0,7.8,11,4438.760169279021,959.5502894771284,14.0,30,Grassland,0.8,107.0,0.9999597338744681
2.0,Gateway_1,42.47752380371094,-9.015485214233397,70.9000015258789,1577059503.177581,-99.0,10.5,10,882.8767197547882,952.3593833320301,14.0,30,Grassland,0.8,113.0,0.9999628296813159
2.0,Gateway_2,42.47752380371094,-9.015485214233397,70.9000015258789,1577059503.177581,-105.0,7.0,10,2555.7154421756704,952.3593833320301,14.0,30,Grassland,0.8,119.0,0.9998492669249045
2.0,Gateway_3,42.47752380371094,-9.015485214233397,70.9000015258789,1577059503.177581,-93.0,10.2,10,4446.642462407986,952.3593833320301,14.0,30,Grassland,0.8,107.0,0.9999580905827115
2.0,Gateway_1,42.47722525732422,-9.015379355384276,70.0,1577059519.911443,-95.0,12.5,9,848.6704260710748,919.1036878035035,14.0,30,Grassland,0.8,109.0,0.9999546000702375
2.0,Gateway_2,42.47722525732422,-9.015379355384276,70.0,1577059519.911443,-103.0,10.8,9,2584.9998326681134,919.1036878035035,14.0,30,Grassland,0.8,117.0,0.999910386089597
2.0,Gateway_3,42.47722525732422,-9.015379355384276,70.0,1577059519.911443,-100.0,11.0,9,4478.073823533956,919.1036878035035,14.0,30,Grassland,0.8,114.0,0.9999172759344434
2.0,Gateway_1,42.47583770751953,-9.015047477722158,55.59999594824219,1577059535.775955,-97.0,13.8,8,692.3697045684269,771.9387628726514,17.0,30,Grassland,0.8,111.0,0.9999266303356495
2.0,Gateway_2,42.47583770751953,-9.015047477722158,55.59999594824219,1577059535.775955,-100.0,13.0,8,2725.7805023238916,771.9387628726514,17.0,30,Grassland,0.8,114.0,0.9998989605981629
2.0,Gateway_3,42.47583770751953,-9.015047477722158,55.59999594824219,1577059535.775955,-100.0,12.8,8,4616.651573910423,771.9387628726514,17.0,30,Grassland,0.8,114.0,0.9998905453226643
2.0,Gateway_1,42.47444915771485,-9.015820503234853,53.0,1577059553.573455,-90.0,13.0,7,560.6865197183215,690.0527778107356,17.0,30,Grassland,0.8,104.0,0.9997253464300279
2.0,Gateway_2,42.47444915771485,-9.015820503234853,53.0,1577059553.573455,-98.0,13.0,7,2891.182309865773,690.0527778107356,17.0,30,Grassland,0.8,112.0,0.9997253464300279
2.0,Gateway_3,42.47444915771485,-9.015820503234853,53.0,1577059553.573455,-99.0,13.2,7,4703.229843367502,690.0527778107356,17.0,30,Grassland,0.8,113.0,0.9997464627999653
2.0,Gateway_1,42.47309494018555,-9.015559195472157,54.80000305175781,1577059573.052288,-89.0,8.5,12,413.47861501559566,574.6295775630871,16.0,30,Grassland,0.8,103.0,0.9999888045151574
2.0,Gateway_2,42.47309494018555,-9.015559195472157,54.80000305175781,1577059573.052288,-102.0,5.2,12,3031.2221375421295,574.6295775630871,16.0,30,Grassland,0.8,116.0,0.9999580905827115
2.0,Gateway_3,42.47309494018555,-9.015559195472157,54.80000305175781,1577059573.052288,-99.0,5.5,12,4838.7325120420255,574.6295775630871,16.0,30,Grassland,0.8,113.0,0.9999628296813159
