#device_id, rssi_1, snr_1, rssi_2, snr_2, rssi_3, snr_3, spreading_factor, ts, lat, long, alt
2,-95.0,13.0,-110.0,5.2,0,0,7.0,1577071334.571153,42.47087478537595,-9.010895582739258,77.4000015258789
2,-98.0,5.8,-115.0,0.8,0,0,12.0,1577071354.055272,42.470853342285155,-9.010903358459473,75.19999594824219
2,-95.0,7.2,-118.0,-1.8,0,0,11.0,1577071371.889845,42.47085189819335,-9.010893821715309,72.0999984741211
2,-94.0,9.5,-117.0,-3.0,0,0,10.0,1577071389.210898,42.470848083495094,-9.010890007019043,55.0
2,-101.0,12.0,-115.0,1.5,0,0,9.0,1577071405.92343,42.47087478537595,-9.01088809957041,71.19999594824219
2,-97.0,11.8,-112.0,4.8,0,0,8.0,1577071422.752845,42.47087850107422,-9.010908125831055,82.59999594824219
2,-95.0,12.5,-119.0,-5.2,0,0,7.0,1577071439.584784,42.47085715598242,-9.010913848875953,77.19999594824219
2,-95.0,8.5,-115.0,-0.5,0,0,12.0,1577071459.045025,42.47085952758789,-9.010895729054941,71.19999594824219
2,-95.0,7.5,-117.0,-0.2,0,0,11.0,1577071475.873417,42.470882415771484,-9.01089095059335,74.59999594824219
2,-94.0,12.5,-110.0,5.5,0,0,10.0,1577071494.208594,42.47088523045875,-9.010875701904297,73.4000015258789
2,-95.0,12.2,-112.0,5.5,0,0,9.0,1577071510.895758,42.470882415771484,-9.010882377524512,73.0
2,-93.0,12.8,-115.0,1.0,0,0,8.0,1577071527.750852,42.470890045155015,-9.01089859008789,80.0999984741211
2,-92.0,13.8,-109.0,7.8,0,0,7.0,1577071544.554558,42.47087850107422,-9.010905219482422,84.0
2,-98.0,7.0,-108.0,3.8,0,0,12.0,1577071554.015437,42.47087097157959,-9.010907173155738,80.5
2,-98.0,8.2,-111.0,2.2,0,0,11.0,1577071581.908578,42.47089757455055,-9.01090145111084,75.5
2,-95.0,12.8,-119.0,-7.8,0,0,10.0,1577071599.218075,42.470882415771484,-9.010902404785155,72.4000015258789
2,-98.0,12.8,-117.0,0.2,0,0,9.0,1577071515.91558,42.47087097157959,-9.010903358459473,74.5
2,-93.0,12.8,-110.0,5.0,0,0,8.0,1577071532.750512,42.47088523045875,-9.010895729054941,74.4000015258789
2,-95.0,13.2,-110.0,7.8,0,0,7.0,1577071549.701551,42.470909118552344,-9.010883331298828,74.0999984741211
2,-82.0,8.2,-110.0,3.5,0,0,12.0,1577071559.041523,42.47087478537595,-9.010871887207031,55.5999984741211
2,-95.0,8.8,-103.0,8.0,-119.0,-7.8,11.0,1577071585.913275,42.470943450927734,-9.010551452535719,55.59999594824219
2,-114.0,1.2,-105.0,12.5,-119.0,-5.0,10.0,1577071704.192728,42.4709358215332,-9.01032829284558,58.30000305175781
2,-103.0,9.2,-83.0,13.0,-120.0,-9.0,9.0,1577071720.908298,42.47093200583594,-9.010245275855459,55.19999594824219
2,-103.0,11.5,-85.0,12.2,-119.0,-5.5,8.0,1577071737.752288,42.47079849243154,-9.010089874257578,55.400001525878905
2,-89.0,11.8,-112.0,4.5,0,0,7.0,1577071754.554884,42.470750345458984,-9.010015487570898,50.0
2,-101.0,5.5,-108.0,4.8,-119.0,-21.5,12.0,1577071774.047428,42.47055115333008,-9.010024070739745,59.19999594824219
2,-104.0,7.2,-107.0,5.8,-120.0,-15.0,11.0,1577071791.910784,42.470538275145484,-9.010015487570898,70.0
2,-84.0,12.8,-100.0,9.8,-117.0,-2.0,10.0,1577071809.182009,42.47052583105459,-9.010010719299315,70.80000305175781
2,-95.0,14.2,-104.0,11.0,0,0,9.0,1577071825.895354,42.47052301535742,-9.010022153391113,58.5999984741211
2,-94.0,13.8,-103.0,11.5,-117.0,-1.2,8.0,1577071842.753285,42.47053445044922,-9.01003545850585,57.30000305175781
2,-104.0,11.2,-109.0,8.8,0,0,7.0,1577071859.579932,42.47051538595289,-9.010025024414052,55.30000305175781
2,-99.0,5.2,-109.0,4.5,-119.0,-12.8,12.0,1577071879.04112,42.47052301535742,-9.010011572973533,70.4000015258789
2,-105.0,8.0,-107.0,5.8,-119.0,-8.8,11.0,1577071895.900785,42.47052583105459,-9.01002311705543,71.30000305175781
2,-103.0,9.2,-89.0,12.2,-105.0,9.2,10.0,1577071914.159189,42.47055579589844,-9.010017395019531,75.30000305175781
2,-78.0,10.8,-92.0,10.5,-115.0,-0.2,9.0,1577071930.912477,42.47077550424805,-9.00971508025123,51.79999923705055
2,-79.0,13.8,0,0,-111.0,7.2,8.0,1577071947.747247,42.470750345458984,-9.009587423705055,54.5999984741211
2,-82.0,13.0,-97.0,12.8,-108.0,8.2,7.0,1577071954.581332,42.471004485083984,-9.00950535138915,58.80000305175781
2,-80.0,12.0,-100.0,7.2,-107.0,5.2,12.0,1577071984.05222,42.47110355821289,-9.00979232788085,71.0
2,-82.0,9.5,-95.0,9.8,-102.0,8.2,11.0,1577072001.900917,42.47145224975585,-9.009904851450195,58.59999594824219
2,-85.0,12.2,-93.0,13.0,-100.0,10.2,10.0,1577072019.204111,42.471580505371094,-9.009833335875455,71.4000015258789
2,-97.0,12.8,-93.0,12.8,-93.0,11.8,9.0,1577072035.885028,42.4715795875,-9.009819030751719,72.5
2,-80.0,14.5,-98.0,13.8,-93.0,14.2,8.0,1577072052.77138,42.47174835205078,-9.009132385253905,77.30000305175781
2,-105.0,10.8,-99.0,12.8,-105.0,10.2,7.0,1577072059.579429,42.471195220947255,-9.008795591894531,52.099998474121094
2,-92.0,9.8,-94.0,7.8,-104.0,7.2,12.0,1577072089.058379,42.470572507421875,-9.008247375488281,52.599998474121094
2,-94.0,7.5,-95.0,8.0,-105.0,5.8,11.0,1577072105.905855,42.47079085303711,-9.007759094238281,55.5
2,-78.0,9.8,-95.0,10.0,-102.0,8.5,10.0,1577072124.195101,42.47028350830078,-9.00552027130127,55.5
2,-89.0,11.2,-101.0,10.8,-102.0,9.5,9.0,1577072140.904103,42.470272054208984,-9.005538391113281,74.19999594824219
2,-85.0,14.2,-95.0,13.8,-109.0,7.0,8.0,1577072157.790039,42.4597151184082,-9.005543844504492,58.5999984741211
2,-87.0,14.0,-98.0,13.2,-104.0,11.0,7.0,1577072174.585921,42.459588415527344,-9.004880905151357,58.5
2,-91.0,8.0,-93.0,7.0,-115.0,-2.5,12.0,1577072194.053415,42.459258798828125,-9.00540542502539,55.30000305175781
2,-82.0,10.2,-100.0,7.8,-111.0,3.2,11.0,1577072211.90097,42.45842575073242,-9.00515455078125,55.5
2,-84.0,12.8,-110.0,7.2,0,0,10.0,1577072229.209777,42.45819305419922,-9.005354881285521,57.400001525878905
2,-83.0,13.0,0,0,0,0,9.0,1577072245.944034,42.45827597753905,-9.005000518798828,45.599998474121094
2,-88.0,13.8,-99.0,13.2,0,0,8.0,1577072252.773713,42.45854700317383,-9.005474494934082,42.79999923705055
2,-80.0,9.5,-98.0,11.0,0,0,7.0,1577072279.57152,42.459303131103515,-9.005772994995117,41.0
2,-93.0,8.8,-109.0,4.0,-118.0,-2.8,12.0,1577072299.055705,42.45957778930554,-9.005930351257324,49.20000075293945
2,-85.0,8.5,-104.0,5.8,-119.0,-9.5,11.0,1577072315.933059,42.45995307373047,-9.00747013092041,55.599998474121094
2,-97.0,10.5,-108.0,7.8,0,0,10.0,1577072334.199411,42.47024917502539,-9.008451952209473,51.20000075293945
2,-108.0,5.2,-112.0,3.2,0,0,9.0,1577072350.911814,42.47021484375,-9.008855310119529,53.599998474121094
2,-98.0,14.8,-95.0,13.5,0,0,8.0,1577072357.75998,42.4703483581543,-9.009085555212402,57.5
2,-87.0,12.8,-98.0,13.0,-117.0,-0.2,7.0,1577072384.579405,42.470733542578125,-9.009519577025357,75.5999984741211
2,-87.0,9.8,-99.0,5.5,-119.0,-7.8,12.0,1577072404.043551,42.470725013183594,-9.00985050201415,78.0999984741211
2,-94.0,5.8,-100.0,5.8,-119.0,-10.5,11.0,1577072421.995873,42.47058405151357,-9.009882925940918,81.0999984741211
2,-102.0,11.8,-99.0,12.2,-120.0,-12.5,10.0,1577072439.179583,42.470580235815405,-9.009858521825172,81.0999984741211
2,-102.0,11.0,-104.0,10.8,0,0,9.0,1577072455.911551,42.47057542211914,-9.009859085083008,81.80000305175781
2,-104.0,11.8,-112.0,5.2,0,0,8.0,1577072472.752527,42.47058785521094,-9.009858521825172,79.59999594824219
2,-101.0,10.2,0,0,0,0,7.0,1577072489.558207,42.47058405151357,-9.009882925940918,77.5999984741211
2,-100.0,5.2,-110.0,5.0,-119.0,-8.5,12.0,1577072509.052342,42.47054971923828,-9.0099515914917,77.9000015258789
2,-95.0,8.0,-114.0,1.8,-120.0,-15.2,11.0,1577072525.885337,42.47055734853281,-9.010025931752595,73.4000015258789
2,-95.0,13.5,-111.0,5.8,-119.0,-11.8,10.0,1577072544.199941,42.47055353393555,-9.010025978088379,72.9000015258789
2,-93.0,14.5,-114.0,3.5,-119.0,-10.5,8.0,1577072521.775589,42.470599310302734,-9.010085059570312,75.5999984741211
2,-99.0,10.8,-108.0,7.8,0,0,7.0,1577072538.559522,42.47057542211914,-9.010051727294922,75.4000015258789
2,-110.0,2.5,-107.0,4.8,-119.0,-15.0,12.0,1577074444.212033,42.470481872558594,-9.001351355505348,33.099998474121094
2,-112.0,1.2,-107.0,5.5,0,0,11.0,1577074451.925281,42.47041702270508,-9.00117015838523,52.29999923705055
2,-104.0,7.5,-105.0,7.0,0,0,10.0,1577074479.185271,42.470481872558594,-9.001280784505934,28.700000752939453
2,-98.0,12.5,-105.0,10.0,-117.0,-1.0,9.0,1577074495.892791,42.47053909301758,-9.001348495483398,9.300000190734853
2,-94.0,14.0,-115.0,1.8,-120.0,-10.2,8.0,1577074512.757509,42.470542907714844,-9.001305533813477,10.399999518530273
2,-94.0,13.0,-118.0,-5.8,0,0,7.0,1577074529.583113,42.47051239013572,-9.001325507299805,9.399999518530273
2,0,0,-117.0,-2.0,0,0,12.0,1577074549.045758,42.470523834228515,-9.00133991241455,8.300000190734853
2,-95.0,9.8,-107.0,7.8,0,0,11.0,1577074555.895359,42.47055579589844,-9.001358985900879,4.199999809255137
2,-94.0,13.0,-98.0,11.8,0,0,10.0,1577074584.202575,42.470489501953125,-9.001420021057129,8.300000190734853
2,-97.0,12.0,-101.0,11.0,-114.0,1.8,9.0,1577074500.898408,42.47029495239258,-9.001543045043945,12.0
2,-102.0,12.5,-93.0,14.0,-115.0,0,8.0,1577074517.745017,42.459913482555015,-9.001717557443848,13.399999518530273
2,-100.0,12.5,-105.0,9.5,-117.0,1.0,7.0,1577074534.582012,42.45974553598533,-9.001898755553955,21.700000752939453
2,-91.0,9.2,-97.0,7.5,-118.0,-5.5,12.0,1577074554.058057,42.459783782958984,-9.002243041992188,23.100000381459727
2,-89.0,8.8,-94.0,9.0,-115.0,-0.8,11.0,1577074571.928013,42.45975089477539,-9.002750887145995,20.200000752939453
2,-87.0,12.8,0,0,-111.0,5.8,10.0,1577074589.24079,42.45991729735328,-9.003255334533591,22.700000752939453
2,-84.0,10.5,-92.0,12.0,-110.0,5.8,9.0,1577074705.919224,42.459993591308594,-9.002387045813955,24.299999237050547
2,-92.0,14.8,-95.0,15.2,-111.0,7.0,8.0,1577074722.758718,42.470123291015525,-9.001853942871094,23.799999237050547
2,-91.0,11.0,-100.0,10.8,0,0,7.0,1577074739.578945,42.47038259042959,-9.001437187194824,19.799999237050547
2,-93.0,8.0,-100.0,5.2,0,0,12.0,1577074759.078089,42.4701042175293,-9.001827239990234,20.399999518530273
2,-89.0,8.8,0,0,0,0,11.0,1577074775.921502,42.470357431540525,-9.001459121704102,20.399999518530273
2,-97.0,12.8,0,0,0,0,10.0,1577074794.200531,42.470452799072255,-9.001419057382812,15.500000381459727
2,-92.0,14.5,-105.0,9.5,-120.0,-9.0,9.0,1577074810.905873,42.470497131347555,-9.001425595777344,15.5
2,-90.0,15.5,-104.0,11.5,-119.0,-8.2,8.0,1577074827.745923,42.470497131347555,-9.001428504125977,14.599999809255137
2,-95.0,13.0,-105.0,10.8,-118.0,-3.8,7.0,1577074844.58038,42.47050094504492,-9.001435279845191,12.100000381459727
2,-97.0,7.8,0,0,-118.0,-4.0,12.0,1577074854.051522,42.47050094504492,-9.001418113708495,12.199999809255137
2,-93.0,8.0,-109.0,5.2,-119.0,-5.2,11.0,1577074881.895883,42.470489501953125,-9.00144100189209,11.800000190734853
2,-97.0,12.0,-108.0,8.8,-118.0,-4.8,10.0,1577074899.191252,42.47050857543945,-9.001437187194824,11.800000190734853
2,-110.0,4.0,-114.0,2.2,0,0,9.0,1577074915.928933,42.47050475074219,-9.00139331817527,5.900000095357432
2,-102.0,13.5,-120.0,-5.8,-120.0,-12.0,8.0,1577074932.770408,42.470497131347555,-9.00139331817527,5.800000190734853
2,0,0,-115.0,-3.2,0,0,7.0,1577074949.552728,42.47049331555039,-9.001357558959727,7.800000190734853
2,-98.0,7.8,-118.0,-4.2,0,0,12.0,1577074959.049459,42.47051239013572,-9.001410484313955,9.199999809255137
2,-93.0,9.5,-107.0,8.5,0,0,11.0,1577074985.910577,42.470489501953125,-9.00142755045155,14.199999809255137
3,-110.0,7.0,-118.0,-1.0,0,0,8.0,1575451439.754515,42.47071,-9.00177,21.5
3,-110.0,7.2,-117.0,-2.0,0,0,7.0,1575451447.21535,42.47071,-9.00177,21.5
3,-110.0,4.5,-115.0,-3.5,-119.0,-15.5,12.0,1575451485.79943,42.47071,-9.00178,21.5
3,-111.0,4.0,-118.0,-2.0,-120.0,-15.2,11.0,1575451495.347873,42.4707,-9.00177,21.5
3,-109.0,5.8,-118.0,-1.5,-119.0,-15.5,10.0,1575451503.320598,42.4707,-9.00177,21.5
3,-111.0,5.2,-118.0,-2.2,0,0,9.0,1575451510.705829,42.47059,-9.00177,19.4
3,-111.0,5.8,-118.0,-2.0,0,0,8.0,1575451518.175185,42.47059,-9.00177,19.29
3,-110.0,7.5,-118.0,-1.5,0,0,7.0,1575451525.571332,42.47059,-9.00177,19.29
3,-110.0,3.2,-118.0,-2.0,-119.0,-15.2,12.0,1575451555.209708,42.47059,-9.00177,19.1
3,-111.0,4.0,-117.0,-2.0,-120.0,-15.0,11.0,1575451573.814483,42.47059,-9.00177,19.1
3,-110.0,5.8,-117.0,-2.8,-119.0,-15.2,10.0,1575451581.925775,42.47059,-9.00175,18.5
3,-111.0,5.8,-117.0,-3.0,-120.0,-14.8,9.0,1575451589.255499,42.47059,-9.00175,18.5
3,-111.0,7.0,-118.0,-0.8,0,0,8.0,1575451595.557317,42.4707,-9.00175,17.7
3,-111.0,5.8,-118.0,-1.0,0,0,7.0,1575451504.204385,42.4707,-9.00175,17.7
3,-119.0,-7.0,-120.0,-13.0,0,0,12.0,1575451543.921517,42.47059,-9.00175,17.9
3,-118.0,-1.0,-115.0,0.5,-120.0,-13.5,11.0,1575451552.548418,42.47059,-9.00175,18.0
3,-115.0,0.8,-120.0,-5.5,-120.0,-13.0,10.0,1575451550.519818,42.47059,-9.00175,18.1
3,-115.0,-2.5,0,0,0,0,9.0,1575451557.752301,42.47055,-9.00179,15.2
3,-115.0,-0.8,0,0,0,0,8.0,1575451575.348555,42.47055,-9.00179,14.9
3,-115.0,2.2,0,0,0,0,7.0,1575451582.885282,42.47055,-9.00179,14.5
3,-112.0,3.2,-121.0,-11.0,-120.0,-13.2,12.0,1575451722.575581,42.47055,-9.0018,14.7
3,-114.0,2.0,0,0,-120.0,-19.2,11.0,1575451731.272998,42.47055,-9.0018,13.9
3,-118.0,-2.5,-121.0,-15.8,0,0,10.0,1575451739.518479,42.47051,-9.00181,15.9
3,-115.0,-2.8,-118.0,-14.0,0,0,9.0,1575451745.911518,42.47051,-9.00181,17.29
3,0,0,-120.0,-8.5,0,0,8.0,1575451754.720173,42.47051,-9.00181,17.5
3,-113.0,4.5,0,0,0,0,7.0,1575451751.541994,42.47051,-9.00181,18.0
3,-105.0,7.0,0,0,0,0,12.0,1575451801.571289,42.47051,-9.00181,17.9
3,-105.0,7.0,-118.0,-2.2,-119.0,-5.2,11.0,1575451809.982925,42.47051,-9.00182,17.29
3,-104.0,10.0,-115.0,-0.2,0,0,10.0,1575451818.025181,42.47051,-9.00182,17.0
3,-101.0,12.0,-115.0,0.8,0,0,9.0,1575451825.415089,42.47051,-9.00182,15.9
3,-117.0,-1.2,-117.0,-1.8,0,0,8.0,1575451832.519419,42.47055,-9.00175,18.7
3,-118.0,-7.2,-115.0,-3.8,0,0,7.0,1575451839.981957,42.47055,-9.00175,18.7
3,-95.0,8.2,-115.0,1.2,-120.0,-9.8,12.0,1575451879.377295,42.47042,-9.00155,15.2
3,-93.0,7.8,-112.0,3.2,-119.0,-5.5,11.0,1575451887.973898,42.47042,-9.00155,15.29
3,-91.0,12.5,-114.0,1.5,-119.0,-8.8,10.0,1575451895.071077,42.47042,-9.00155,15.79
3,-93.0,12.5,-113.0,4.8,-119.0,-10.2,9.0,1575451903.733925,42.47041,-9.00155,18.1
3,-95.0,15.0,-117.0,1.0,-120.0,-10.5,8.0,1575451911.251171,42.47011,-9.00193,20.2
3,-95.0,11.0,-115.0,0.5,-118.0,-9.0,7.0,1575451918.828411,42.4701,-9.00194,20.2
3,-95.0,7.2,-107.0,4.0,-118.0,-5.8,12.0,1575451958.517384,42.4701,-9.00195,20.4
3,-97.0,5.5,-104.0,5.8,-119.0,-13.0,11.0,1575451955.988198,42.47008,-9.00202,19.5
3,-99.0,12.2,-107.0,9.5,0,0,10.0,1575451975.0418,42.45982,-9.00257,19.2
3,-100.0,10.5,0,0,0,0,9.0,1575451982.39255,42.45982,-9.00258,18.5
3,-101.0,11.0,-117.0,-2.8,0,0,8.0,1575451989.804927,42.45982,-9.00259,18.2
3,-103.0,11.0,-111.0,5.8,0,0,7.0,1575451997.394552,42.45982,-9.0027,18.2
3,-102.0,7.8,-115.0,0,0,0,12.0,1575452035.933377,42.45983,-9.00278,17.29
3,-119.0,-5.2,-108.0,5.8,0,0,11.0,1575452045.431295,42.45982,-9.00292,14.4
3,-114.0,1.0,-95.0,9.5,0,0,10.0,1575452053.424892,42.45982,-9.00292,14.3
3,-114.0,4.0,-98.0,12.0,0,0,9.0,1575452050.832743,42.45982,-9.00292,14.2
3,-111.0,7.8,-105.0,12.0,0,0,8.0,1575452058.317432,42.45982,-9.00292,14.2
3,-110.0,5.5,-105.0,9.8,0,0,7.0,1575452075.154459,42.45983,-9.0029,15.7
3,-115.0,-2.5,-111.0,3.8,0,0,12.0,1575452115.859883,42.45983,-9.0029,15.7
3,-117.0,-3.2,-113.0,3.2,0,0,11.0,1575452124.521995,42.45983,-9.0029,15.79
3,-110.0,5.8,-109.0,5.5,0,0,10.0,1575452132.435882,42.45983,-9.0029,15.79
3,-110.0,7.0,-102.0,11.2,0,0,9.0,1575452139.332535,42.45983,-9.0029,15.9
3,-114.0,3.2,-103.0,12.2,0,0,8.0,1575452147.007051,42.45985,-9.00288,15.0
3,-117.0,-4.8,-102.0,10.2,0,0,7.0,1575452154.51089,42.45985,-9.00288,15.2
3,-99.0,5.5,-120.0,-11.2,0,0,12.0,1575452194.272349,42.45985,-9.00288,15.2
3,-105.0,5.8,-119.0,-4.2,-120.0,-15.5,11.0,1575452203.077518,42.45985,-9.00288,15.2
3,-101.0,8.8,-107.0,8.2,-119.0,-11.2,10.0,1575452210.535157,42.4599,-9.00315,13.4
3,-103.0,10.8,-110.0,8.0,0,0,9.0,1575452218.037777,42.45991,-9.00315,13.7
3,-105.0,10.5,-111.0,5.8,0,0,8.0,1575452225.509518,42.45991,-9.00318,13.5
3,-109.0,8.0,-105.0,10.0,0,0,7.0,1575452233.115451,42.45992,-9.00319,13.8
3,-105.0,5.2,-115.0,-1.0,0,0,12.0,1575452272.743923,42.45992,-9.0032,13.9
3,-107.0,5.2,-117.0,0.5,0,0,11.0,1575452281.224359,42.47002,-9.00413,11.3
3,-111.0,7.0,0,0,0,0,10.0,1575452289.324927,42.47001,-9.00414,11.0
3,-107.0,7.5,-113.0,2.8,0,0,9.0,1575452295.515295,42.47001,-9.00415,11.0
3,-117.0,-5.5,-114.0,2.5,0,0,8.0,1575452304.158554,42.47001,-9.00417,10.9
3,-113.0,5.5,-120.0,-7.0,0,0,7.0,1575452311.579435,42.47,-9.00418,10.8
3,-110.0,5.2,-119.0,-4.2,0,0,12.0,1575452351.388092,42.45979,-9.00448,11.7
3,-105.0,5.2,0,0,0,0,11.0,1575452350.077594,42.45977,-9.00449,12.3
3,-110.0,2.5,-119.0,-10.2,0,0,10.0,1575452358.090791,42.45977,-9.00449,12.3
3,-113.0,5.2,0,0,0,0,9.0,1575452375.47317,42.45945,-9.00472,13.2
3,-105.0,10.5,0,0,0,0,8.0,1575452383.415098,42.45935,-9.00485,14.3
3,-113.0,2.2,0,0,0,0,7.0,1575452391.004913,42.45935,-9.00485,14.5
3,-105.0,5.8,0,0,0,0,11.0,1575452439.257282,42.4593,-9.00488,15.3
3,-99.0,11.0,0,0,0,0,10.0,1575452447.13584,42.45893,-9.00487,18.9
3,-109.0,7.2,0,0,0,0,9.0,1575452454.531855,42.45892,-9.00487,18.79
3,-110.0,5.5,0,0,0,0,8.0,1575452452.054354,42.45891,-9.00487,18.79
3,-95.0,11.5,0,0,0,0,7.0,1575452459.550099,42.45889,-9.00487,18.4
3,-92.0,10.2,0,0,0,0,12.0,1575452509.108978,42.45884,-9.0049,18.9
3,-105.0,3.2,-117.0,-7.8,0,0,11.0,1575452517.581315,42.45854,-9.00495,19.1
3,-98.0,9.5,-114.0,1.5,0,0,10.0,1575452525.783734,42.45854,-9.00495,19.1
3,-87.0,12.0,-115.0,2.8,0,0,9.0,1575452533.135505,42.45854,-9.00495,18.9
3,-89.0,14.5,-113.0,4.8,0,0,8.0,1575452540.845551,42.45851,-9.00493,17.7
3,-90.0,11.5,-114.0,3.8,0,0,7.0,1575452548.573355,42.45851,-9.00493,19.1
3,-105.0,5.8,-119.0,-10.8,-119.0,-18.5,12.0,1575452588.214845,42.45851,-9.00493,19.1
3,-97.0,5.5,-118.0,-5.2,0,0,11.0,1575452595.897378,42.45851,-9.00493,19.1
3,-105.0,11.0,-119.0,-3.8,0,0,10.0,1575452505.077197,42.45852,-9.00493,18.79
3,-95.0,11.2,-117.0,-4.5,0,0,9.0,1575452512.810384,42.45889,-9.00487,15.5
3,-109.0,7.8,0,0,0,0,8.0,1575452520.293999,42.4589,-9.00487,15.4
3,-98.0,13.2,-119.0,-3.8,0,0,7.0,1575452527.823401,42.45895,-9.00485,15.9
3,-101.0,5.2,0,0,0,0,12.0,1575452557.577533,42.45895,-9.00485,15.9
3,-101.0,5.2,0,0,0,0,11.0,1575452575.975953,42.45901,-9.00487,15.4
3,-105.0,9.5,0,0,0,0,10.0,1575452584.042552,42.45901,-9.00487,15.29
3,-119.0,-3.2,0,0,0,0,9.0,1575452591.397588,42.45902,-9.00487,15.4
3,-110.0,8.2,0,0,0,0,8.0,1575452598.781959,42.45907,-9.00509,17.5
3,-110.0,5.2,0,0,0,0,7.0,1575452705.300205,42.45907,-9.00509,17.7
3,-108.0,5.0,0,0,0,0,12.0,1575452745.973592,42.45899,-9.00535,18.29
3,-118.0,-4.2,-120.0,-13.5,0,0,11.0,1575452754.572159,42.45899,-9.00535,18.2
3,-119.0,-5.5,-120.0,-13.0,0,0,10.0,1575452752.552742,42.45899,-9.00535,18.0
3,-113.0,2.8,0,0,0,0,9.0,1575452759.720254,42.45898,-9.00539,18.7
3,-118.0,-4.0,0,0,0,0,8.0,1575452777.245355,42.45898,-9.00539,18.79
3,-113.0,1.8,0,0,0,0,7.0,1575452784.793213,42.45901,-9.00529,17.29
3,-105.0,4.8,-120.0,-15.2,0,0,12.0,1575452824.550057,42.45902,-9.00528,17.0
3,-103.0,5.8,-119.0,-12.2,0,0,11.0,1575452833.523808,42.45905,-9.00515,17.5
3,-115.0,-0.5,-118.0,-8.8,0,0,10.0,1575452841.575954,42.45907,-9.00515,17.79
3,-107.0,9.0,-120.0,-9.2,0,0,9.0,1575452848.478795,42.45918,-9.00491,20.1
3,-100.0,13.8,0,0,0,0,8.0,1575452855.950858,42.45919,-9.00491,20.29
3,-108.0,8.2,0,0,0,0,7.0,1575452853.505181,42.4592,-9.00492,20.29
3,-111.0,3.8,-119.0,-14.5,0,0,12.0,1575452903.272857,42.45935,-9.00489,19.9
3,-105.0,5.2,0,0,0,0,11.0,1575452911.878213,42.45937,-9.0049,19.9
3,-112.0,5.8,0,0,0,0,10.0,1575452919.750188,42.45949,-9.00535,23.4
3,-110.0,5.0,0,0,0,0,9.0,1575452927.127153,42.4595,-9.00535,23.3
3,-117.0,-5.8,0,0,0,0,8.0,1575452935.057335,42.45958,-9.00544,23.8
3,-115.0,0.8,0,0,0,0,7.0,1575452942.534974,42.45959,-9.00545,23.8
3,-117.0,-2.0,-120.0,-15.2,0,0,12.0,1575452982.170522,42.45984,-9.0055,24.5
3,-114.0,3.0,-120.0,-8.8,0,0,11.0,1575452990.774955,42.45985,-9.00551,24.8
3,-104.0,9.2,0,0,0,0,10.0,1575452998.755818,42.47028,-9.00559,27.4
3,-107.0,9.2,-121.0,-10.0,0,0,9.0,1575453005.127838,42.47029,-9.00559,27.3
3,-115.0,2.8,0,0,0,0,8.0,1575453013.520784,42.4703,-9.0057,27.5
3,0,0,-117.0,-2.5,-119.0,-9.5,7.0,1575453021.155791,42.47045,-9.00575,29.8
3,-117.0,-5.8,-115.0,-3.2,-119.0,-14.0,12.0,1575453050.825892,42.47048,-9.00577,30.0
3,-119.0,-5.5,-114.0,3.2,-119.0,-8.2,11.0,1575453059.192832,42.47054,-9.00584,30.7
3,-118.0,-5.5,-112.0,3.5,-119.0,-7.5,10.0,1575453077.252115,42.47055,-9.00584,30.5
3,-119.0,-7.5,-112.0,3.8,-119.0,-12.2,9.0,1575453084.584855,42.47055,-9.00584,30.5
3,-118.0,-5.0,-111.0,5.0,-118.0,-11.2,8.0,1575453091.53334,42.47073,-9.00571,31.0
3,-120.0,-5.5,-111.0,7.5,0,0,7.0,1575453099.150455,42.47073,-9.00571,30.9
3,-111.0,3.8,-118.0,-2.8,-119.0,-11.2,12.0,1575453139.031789,42.47073,-9.00571,30.2
3,-109.0,5.5,-111.0,3.8,-119.0,-5.0,11.0,1575453147.52323,42.47072,-9.00571,30.1
3,0,0,-108.0,7.8,-119.0,-5.2,10.0,1575453155.015555,42.47073,-9.00572,31.0
3,0,0,-113.0,4.5,-115.0,0.2,9.0,1575453153.328472,42.47073,-9.00572,31.0
3,-113.0,4.8,-114.0,5.2,-119.0,-5.5,8.0,1575453170.957583,42.47082,-9.00589,30.9
3,-118.0,-3.5,-109.0,8.5,-119.0,-5.0,7.0,1575453178.558238,42.47082,-9.0059,30.5
3,-119.0,-5.5,-112.0,3.5,-119.0,-14.2,12.0,1575453218.531008,42.47097,-9.00595,30.0
3,-119.0,-9.5,-101.0,5.8,-119.0,-11.8,12.0,1575453301.847274,42.47125,-9.00594,29.8
3,-120.0,-9.2,-110.0,5.8,0,0,11.0,1575453310.473372,42.47125,-9.00594,29.9
3,-119.0,-10.2,-108.0,7.2,0,0,10.0,1575453318.592992,42.47125,-9.00594,29.9
3,-117.0,-1.2,0,0,-119.0,-12.5,9.0,1575453325.953588,42.47125,-9.00594,29.9
3,-119.0,-12.5,-101.0,11.5,0,0,8.0,1575453334.202533,42.47148,-9.00595,30.0
3,0,0,-102.0,12.0,0,0,7.0,1575453341.795293,42.47148,-9.00595,30.0
3,0,0,-105.0,4.0,-119.0,-9.2,12.0,1575453381.45101,42.47149,-9.00597,30.1
3,0,0,-102.0,8.5,0,0,11.0,1575453390.085575,42.47151,-9.00598,30.0
3,0,0,-105.0,10.0,-119.0,-13.8,10.0,1575453398.157091,42.47151,-9.00598,30.0
